date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:15	61525/61525	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:14%20GMT	https://estudioese.com.uy/los-5-principales-beneficios-de-implementar-la-norma-iso-19650-en-tu-organizacion-7?nid=55	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/los-5-principales-beneficios-de-implementar-la-norma-iso-19650-en-tu-organizacion-70797.html	(from https://estudioese.com.uy/articulos-6)
12:49:15	18658/18658	---M--	200	added ('OK')	image/jpeg	etag:%228cebcf757cd06bc9cb191791c20ae702%22	https://d19b5f4jac5gbr.cloudfront.net/images/316/83/1675158929757_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/316/83/1675158929757_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:16	60262/60262	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:15%20GMT	https://estudioese.com.uy/como-implementar-bim-para-facility-management-7?nid=54	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-implementar-bim-para-facility-management-70232.html	(from https://estudioese.com.uy/articulos-6)
12:49:17	183435/183435	---M--	200	added ('OK')	image/png	etag:%22a4796165967c6df80a00e43da995887d%22	https://d19b5f4jac5gbr.cloudfront.net/images/315/83/768_531_paso-casildo-01_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/315/83/768_531_paso-casildo-01_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:18	60107/60107	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:17%20GMT	https://estudioese.com.uy/normativa-bim-en-uruguay-7?nid=53	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/normativa-bim-en-uruguay-77f4e.html	(from https://estudioese.com.uy/articulos-6)
12:49:20	63272/63272	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:19%20GMT	https://estudioese.com.uy/como-se-relacionan-bim-y-lean-7?nid=51	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-se-relacionan-bim-y-lean-73601.html	(from https://estudioese.com.uy/articulos-6)
12:49:20	14833/14833	---M--	200	added ('OK')	image/jpeg	etag:%22bf5ab17cf82af85ba4bb1f1469c42a93%22	https://d19b5f4jac5gbr.cloudfront.net/images/290/83/1668511264545_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/290/83/1668511264545_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:21	64649/64649	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:20%20GMT	https://estudioese.com.uy/cuales-seran-las-tendencias-bim-para-el-2023-7?nid=49	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/cuales-seran-las-tendencias-bim-para-el-2023-79923.html	(from https://estudioese.com.uy/articulos-6)
12:49:22	30607/30607	---M--	200	added ('OK')	image/jpeg	etag:%222e9c00dbf286c32b9c42409de40873d0%22	https://d19b5f4jac5gbr.cloudfront.net/images/265/83/df635559-4d76-4e7b-962f-00691ed4bf8d-scaled_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/265/83/df635559-4d76-4e7b-962f-00691ed4bf8d-scaled_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:22	73918/73918	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:21%20GMT	https://estudioese.com.uy/que-es-bim-y-como-aplicarlo-en-la-etapa-de-facility-management-7?nid=48	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-es-bim-y-como-aplicarlo-en-la-etapa-de-facility-management-702ea.html	(from https://estudioese.com.uy/articulos-6)
12:49:23	28792/28792	---M--	200	added ('OK')	image/jpeg	etag:%22b6f20360a6b418ba8985f2e7dbaf5594%22	https://d19b5f4jac5gbr.cloudfront.net/images/264/83/est-pl6-2022-0630-ese02_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/264/83/est-pl6-2022-0630-ese02_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:23	62339/62339	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:23%20GMT	https://estudioese.com.uy/como-crear-un-eir-segun-la-iso-19650-7?nid=47	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-crear-un-eir-segun-la-iso-19650-76cd6.html	(from https://estudioese.com.uy/articulos-6)
12:49:24	57052/57052	---M--	200	added ('OK')	image/png	etag:%22ca9af84a3fa536408ba4cea6f63f51ca%22	https://d19b5f4jac5gbr.cloudfront.net/images/283/83/eir-estudio-ese-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/283/83/eir-estudio-ese-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:25	60178/60178	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:24%20GMT	https://estudioese.com.uy/queres-implementar-bim-segun-la-norma-iso19650-7?nid=52	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/queres-implementar-bim-segun-la-norma-iso19650-761f3.html	(from https://estudioese.com.uy/articulos-6)
12:49:25	156627/156627	---M--	200	added ('OK')	image/png	etag:%223be7317ab871499b028d76d0dfad865d%22	https://d19b5f4jac5gbr.cloudfront.net/images/294/83/esquema-iso-19650-2-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/294/83/esquema-iso-19650-2-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:26	61236/61236	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:25%20GMT	https://estudioese.com.uy/5-softwares-de-gestion-de-informacion-que-todo-bim-manager-debe-conocer-7?nid=46	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/5-softwares-de-gestion-de-informacion-que-todo-bim-manager-debe-conocer-7ca88.html	(from https://estudioese.com.uy/articulos-6)
12:49:26	7704/7704	---M--	200	added ('OK')	image/jpeg	etag:%22dc736c7786573368d123babf7bc97704%22	https://d19b5f4jac5gbr.cloudfront.net/images/263/83/1665488951113_q90.jpg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/263/83/1665488951113_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:27	62907/62907	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:26%20GMT	https://estudioese.com.uy/como-comenzar-un-proyecto-en-bim-siguiendo-la-norma-iso-19650-etapa-de-contratacion-7?nid=45	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-comenzar-un-proyecto-en-bim-siguiendo-la-norma-iso-19650-etapa-de-contratacion-7ae08.html	(from https://estudioese.com.uy/articulos-6)
12:49:28	20886/20886	---M--	200	added ('OK')	image/png	etag:%223b4a7a7f023affa9d754929e0c417165%22	https://d19b5f4jac5gbr.cloudfront.net/images/262/83/183_contratacio%cc%81n-estudio-ese-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/262/83/183_contratacio%cc%81n-estudio-ese-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:28	62999/62999	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:27%20GMT	https://estudioese.com.uy/10-razones-por-las-que-el-bim-mejora-la-fase-de-facility-management-7?nid=44	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/10-razones-por-las-que-el-bim-mejora-la-fase-de-facility-management-752b2.html	(from https://estudioese.com.uy/articulos-6)
12:49:29	40513/40513	---M--	200	added ('OK')	image/png	etag:%22a8ac7ea0c2a204367bf7dff715787e0d%22	https://d19b5f4jac5gbr.cloudfront.net/images/259/83/2022-0920_10-razones-por-las-que-el-bim-mejor-fm-sebastian-sanabria_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/259/83/2022-0920_10-razones-por-las-que-el-bim-mejor-fm-sebastian-sanabria_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:30	63081/63081	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:29%20GMT	https://estudioese.com.uy/que-es-un-cde-entorno-comun-de-datos-7?nid=43	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-es-un-cde-entorno-comun-de-datos-78762.html	(from https://estudioese.com.uy/articulos-6)
12:49:30	54083/54083	---M--	200	added ('OK')	image/png	etag:%2293ced33bb712c4cb3b85f5a29d907d51%22	https://d19b5f4jac5gbr.cloudfront.net/images/258/83/estados-cde-estudio-ese-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/258/83/estados-cde-estudio-ese-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:31	61935/61935	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:30%20GMT	https://estudioese.com.uy/flujo-de-trabajo-en-revit-para-construccion-con-clt-7?nid=42	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/flujo-de-trabajo-en-revit-para-construccion-con-clt-79160.html	(from https://estudioese.com.uy/articulos-6)
12:49:31	54997/54997	---M--	200	added ('OK')	image/png	etag:%22315414ef76191385c1c2b374d35e1b36%22	https://d19b5f4jac5gbr.cloudfront.net/images/257/83/clt-estudio-ese-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/257/83/clt-estudio-ese-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:32	61865/61865	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:31%20GMT	https://estudioese.com.uy/8-ideas-claves-relacionadas-a-bim-7?nid=41	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/8-ideas-claves-relacionadas-a-bim-78d05.html	(from https://estudioese.com.uy/articulos-6)
12:49:32	99602/99602	---M--	200	added ('OK')	image/png	etag:%2279b7dc3cf650417e2577d68963af53db%22	https://d19b5f4jac5gbr.cloudfront.net/images/271/83/est-pl6-2022-0630-ese02-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/271/83/est-pl6-2022-0630-ese02-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:33	62813/62813	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:32%20GMT	https://estudioese.com.uy/como-tercerizar-bim-7?nid=6	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-tercerizar-bim-77346.html	(from https://estudioese.com.uy/articulos-6)
12:49:33	122407/122407	---M--	200	added ('OK')	image/png	etag:%226a34ad31b3e6578a63681d4cb18d2fe6%22	https://d19b5f4jac5gbr.cloudfront.net/images/174/83/tercerizar-bim-planos-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/174/83/tercerizar-bim-planos-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:34	61018/61018	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:33%20GMT	https://estudioese.com.uy/como-comenzar-una-implementacion-bim-en-una-organizacion-7?nid=40	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-comenzar-una-implementacion-bim-en-una-organizacion-71d9c.html	(from https://estudioese.com.uy/articulos-6)
12:49:34	15696/15696	---M--	200	added ('OK')	image/png	etag:%22fcdea758a138a52fbdfc0825e1ad75df%22	https://d19b5f4jac5gbr.cloudfront.net/images/255/83/implementacion-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/255/83/implementacion-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:35	62828/62828	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:34%20GMT	https://estudioese.com.uy/8-buenas-practicas-para-trabajar-con-asesores-que-utilizan-cad-7?nid=39	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/8-buenas-practicas-para-trabajar-con-asesores-que-utilizan-cad-7f699.html	(from https://estudioese.com.uy/articulos-6)
12:49:36	37527/37527	---M--	200	added ('OK')	image/png	etag:%224d6845285238fa9c979c879d7ace2a87%22	https://d19b5f4jac5gbr.cloudfront.net/images/254/83/8-buenas-pra%cc%81cticas-web_mesa-de-trabajo-1_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/254/83/8-buenas-pra%cc%81cticas-web_mesa-de-trabajo-1_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:36	62274/62274	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:36%20GMT	https://estudioese.com.uy/como-presentar-una-oferta-de-servicios-bim-siguiendo-la-norma-iso-19650-7?nid=38	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-presentar-una-oferta-de-servicios-bim-siguiendo-la-norma-iso-19650-7036c.html	(from https://estudioese.com.uy/articulos-6)
12:49:37	18597/18597	---M--	200	added ('OK')	image/png	etag:%22a6a0f8cbf89004c2d4377107d8bbf256%22	https://d19b5f4jac5gbr.cloudfront.net/images/253/83/oferta-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/253/83/oferta-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:38	60400/60400	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:37%20GMT	https://estudioese.com.uy/que-debe-incluir-un-plan-de-ejecucion-bim-de-oferta-7?nid=37	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-debe-incluir-un-plan-de-ejecucion-bim-de-oferta-7f3bb.html	(from https://estudioese.com.uy/articulos-6)
12:49:38	84457/84457	---M--	200	added ('OK')	image/png	etag:%22be1c10a2d24f7fd3f01700300c244614%22	https://d19b5f4jac5gbr.cloudfront.net/images/252/83/peb-oferta-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/252/83/peb-oferta-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:39	64303/64303	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:38%20GMT	https://estudioese.com.uy/10-cosas-que-tenes-que-saber-antes-de-implementar-bim-7?nid=36	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/10-cosas-que-tenes-que-saber-antes-de-implementar-bim-7824e.html	(from https://estudioese.com.uy/articulos-6)
12:49:39	116259/116259	---M--	200	added ('OK')	image/png	etag:%227ce5987713345d4c3e818f424b407563%22	https://d19b5f4jac5gbr.cloudfront.net/images/251/83/10-cosas-antes-de-implementar-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/251/83/10-cosas-antes-de-implementar-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:40	62788/62788	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:39%20GMT	https://estudioese.com.uy/por-que-la-aplicacion-de-bim-favorece-la-prefabricacion-7?nid=5	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/por-que-la-aplicacion-de-bim-favorece-la-prefabricacion-73c86.html	(from https://estudioese.com.uy/articulos-6)
12:49:40	66779/66779	---M--	200	added ('OK')	image/png	etag:%22bdb066d7583ce9c6d314c2cfd85c25c1%22	https://d19b5f4jac5gbr.cloudfront.net/images/173/83/modular-construction-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/173/83/modular-construction-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:41	62614/62614	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:40%20GMT	https://estudioese.com.uy/8-pasos-para-crear-un-revit-template-de-alto-rendimiento-7?nid=35	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/8-pasos-para-crear-un-revit-template-de-alto-rendimiento-7ddf1.html	(from https://estudioese.com.uy/articulos-6)
12:49:41	13571/13571	---M--	200	added ('OK')	image/png	etag:%220c83bf3ae65b4c1dc6f293e686b04470%22	https://d19b5f4jac5gbr.cloudfront.net/images/284/83/revit-template-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/284/83/revit-template-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:42	62705/62705	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:41%20GMT	https://estudioese.com.uy/que-es-bim-7-definciones-7?nid=50	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-es-bim-7-definciones-7d76f.html	(from https://estudioese.com.uy/articulos-6)
12:49:42	30410/30410	---M--	200	added ('OK')	image/png	etag:%22ad05cf53d0fa83d88460dfcb1d750d88%22	https://d19b5f4jac5gbr.cloudfront.net/images/272/83/que-es-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/272/83/que-es-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:43	68816/68816	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:42%20GMT	https://estudioese.com.uy/como-esta-la-situacion-bim-en-latinoamerica-7?nid=34	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-esta-la-situacion-bim-en-latinoamerica-73889.html	(from https://estudioese.com.uy/articulos-6)
12:49:44	46489/46489	---M--	200	added ('OK')	image/png	etag:%227cba1157592258c3eb0bb2bd7326444a%22	https://d19b5f4jac5gbr.cloudfront.net/images/250/83/334_bim-en-latam-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/250/83/334_bim-en-latam-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:44	65059/65059	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:43%20GMT	https://estudioese.com.uy/que-le-importa-a-un-bim-manager-7?nid=33	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-le-importa-a-un-bim-manager-780af.html	(from https://estudioese.com.uy/articulos-6)
12:49:45	149698/149698	---M--	200	added ('OK')	image/png	etag:%22df7127bdc7ac94d6d8005b5fb73b8948%22	https://d19b5f4jac5gbr.cloudfront.net/images/249/83/que%cc%81-le-importa-a-un-bim-manager-sebastian-sanabria-web-02_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/249/83/que%cc%81-le-importa-a-un-bim-manager-sebastian-sanabria-web-02_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:45	62595/62595	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:44%20GMT	https://estudioese.com.uy/cuanto-tiempo-lleva-una-implementacion-bim-7?nid=32	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/cuanto-tiempo-lleva-una-implementacion-bim-788f0.html	(from https://estudioese.com.uy/articulos-6)
12:49:46	38388/38388	---M--	200	added ('OK')	image/png	etag:%22f93278730ef73119bce430dc1dbb8976%22	https://d19b5f4jac5gbr.cloudfront.net/images/248/83/tiempo-implementacion-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/248/83/tiempo-implementacion-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:47	66247/66247	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:46%20GMT	https://estudioese.com.uy/como-implementar-bim-en-un-estudio-de-arquitectura-7?nid=31	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/como-implementar-bim-en-un-estudio-de-arquitectura-7c224.html	(from https://estudioese.com.uy/articulos-6)
12:49:47	197989/197989	---M--	200	added ('OK')	image/png	etag:%22eff55069adb9c55922ede810ba265eea%22	https://d19b5f4jac5gbr.cloudfront.net/images/247/83/implementar-bim-estudio-arquitectura_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/247/83/implementar-bim-estudio-arquitectura_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:48	59753/59753	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:47%20GMT	https://estudioese.com.uy/que-es-uniformat-7?nid=30	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-es-uniformat-7387a.html	(from https://estudioese.com.uy/articulos-6)
12:49:48	38083/38083	---M--	200	added ('OK')	image/png	etag:%222b59268e35864a222709f1a171a8ee27%22	https://d19b5f4jac5gbr.cloudfront.net/images/285/83/uniformat-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/285/83/uniformat-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:49	67771/67771	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:48%20GMT	https://estudioese.com.uy/14-alternativas-para-visualizar-modelos-bim-7?nid=28	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/14-alternativas-para-visualizar-modelos-bim-734e6.html	(from https://estudioese.com.uy/articulos-6)
12:49:49	76892/76892	---M--	200	added ('OK')	image/png	etag:%2288a18445b37804e779c1875a615c7ca1%22	https://d19b5f4jac5gbr.cloudfront.net/images/243/83/bim-collab-rener-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/243/83/bim-collab-rener-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:50	67339/67339	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:49%20GMT	https://estudioese.com.uy/revit-para-diseno-de-interiores-7?nid=4	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/revit-para-diseno-de-interiores-7c89c.html	(from https://estudioese.com.uy/articulos-6)
12:49:51	103212/103212	---M--	200	added ('OK')	image/png	etag:%2263eb38c8a96ab68c74ae9f3e0c52d35b%22	https://d19b5f4jac5gbr.cloudfront.net/images/172/83/interiores-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/172/83/interiores-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:51	61925/61925	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:50%20GMT	https://estudioese.com.uy/bim-en-uruguay-7?nid=27	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/bim-en-uruguay-79648.html	(from https://estudioese.com.uy/articulos-6)
12:49:52	110708/110708	---M--	200	added ('OK')	image/png	etag:%22c1f84e5974e5552c1ae24404e516b895%22	https://d19b5f4jac5gbr.cloudfront.net/images/286/83/651_bim-uruguay-normativa-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/286/83/651_bim-uruguay-normativa-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:52	67980/67980	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:52%20GMT	https://estudioese.com.uy/que-es-bim-7?nid=2	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/que-es-bim-7526a.html	(from https://estudioese.com.uy/articulos-6)
12:49:53	126683/126683	---M--	200	added ('OK')	image/png	etag:%223ef9b0e42899fe3269db8c647fa07108%22	https://d19b5f4jac5gbr.cloudfront.net/images/141/83/utec-que-es-bim-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/141/83/utec-que-es-bim-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:54	74085/74085	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:53%20GMT	https://estudioese.com.uy/por-que-los-desarrolladores-inmobiliarios-necesitan-implementar-bim-7?nid=26	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/por-que-los-desarrolladores-inmobiliarios-necesitan-implementar-bim-7a5be.html	(from https://estudioese.com.uy/articulos-6)
12:49:54	120001/120001	---M--	200	added ('OK')	image/png	etag:%224d56227db40a90d2da4e54452794543d%22	https://d19b5f4jac5gbr.cloudfront.net/images/287/83/bim-desarrolladores-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/287/83/bim-desarrolladores-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:55	60666/60666	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:54%20GMT	https://estudioese.com.uy/autodesk-model-checker-7?nid=25	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/autodesk-model-checker-73373.html	(from https://estudioese.com.uy/articulos-6)
12:49:55	18228/18228	---M--	200	added ('OK')	image/jpeg	etag:%2293f1310f31632350fb98c8b7f6b6241a%22	https://d19b5f4jac5gbr.cloudfront.net/images/241/83/1631743253831_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/241/83/1631743253831_q90.jpg	(from https://estudioese.com.uy/articulos-6)
12:49:56	83045/83045	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:55%20GMT	https://estudioese.com.uy/entendiendo-la-norma-iso-19650-7?nid=24	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/entendiendo-la-norma-iso-19650-70226.html	(from https://estudioese.com.uy/articulos-6)
12:49:57	156627/156627	---M--	200	added ('OK')	image/png	etag:%223be7317ab871499b028d76d0dfad865d%22	https://d19b5f4jac5gbr.cloudfront.net/images/240/83/498_esquema-iso-19650-2-web_q90.png	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/240/83/498_esquema-iso-19650-2-web_q90.png	(from https://estudioese.com.uy/articulos-6)
12:49:57	62178/62178	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:49:56%20GMT	https://estudioese.com.uy/recomendados-autodesk-university-7?nid=23	C:/Mis%20lugares%20Web/PE/ese-pe/estudioese.com.uy/recomendados-autodesk-university-7f6e8.html	(from https://estudioese.com.uy/articulos-6)
12:49:58	52981/52981	---M--	200	added ('OK')	image/jpeg	etag:%2204a78fcfb2cf72af25058b601872f2a5%22	https://d19b5f4jac5gbr.cloudfront.net/images/239/83/autodesk-university_q90.jpeg	C:/Mis%20lugares%20Web/PE/ese-pe/d19b5f4jac5gbr.cloudfront.net/images/239/83/autodesk-university_q90.jpg	(from https://estudioese.com.uy/articulos-6)
